hash_id	audio_path	duration	annotator_emo	golden_emo	annotator_id	speaker_text	speaker_emo	source_id
2281bb73250c711a5cad21f517d4dd43	wavs/2281bb73250c711a5cad21f517d4dd43.wav	4.24	angry		a8d5702a52a08ad33bd2cbe36a417fd0	какого хрена лезешь не спать	angry	08b90b73a90b6609e7f5793346982a3b
0027145524dae8f3521e49a433fafca3	wavs/0027145524dae8f3521e49a433fafca3.wav	2.56	angry		a8d5702a52a08ad33bd2cbe36a417fd0	денис сбер ты чмо	angry	44116e125ad322f06809836f7cbfeb51
0027145524dae8f3521e49a433fafca3	wavs/0027145524dae8f3521e49a433fafca3.wav	2.56	angry		138cab2095edb1abf596135a5f48243e	денис сбер ты чмо	angry	44116e125ad322f06809836f7cbfeb51
0b7d3e7618a76671ee9bd848450204fe	wavs/0b7d3e7618a76671ee9bd848450204fe.wav	6.46	angry		8acabbb485aaa21f57d210d6b83f3326	off точка о точка	angry	a2abc4e07f1fbdf6b4bf5f538a967ecd
db38eed08c2472e28607d84eeb89a9a3	wavs/db38eed08c2472e28607d84eeb89a9a3.wav	4.74	angry		8acabbb485aaa21f57d210d6b83f3326	михаил сергеевич горбачев	angry	55b3f4c9aaab3b90c94295246f081db4
db38eed08c2472e28607d84eeb89a9a3	wavs/db38eed08c2472e28607d84eeb89a9a3.wav	4.74	angry		9bef61461f6aa9b986276c183363d6e4	михаил сергеевич горбачев	angry	55b3f4c9aaab3b90c94295246f081db4
f83baaadcec468470b5d902daf19106a	wavs/f83baaadcec468470b5d902daf19106a.wav	5.88	angry		138cab2095edb1abf596135a5f48243e	ты точно дура	angry	50c5b44205a05faedae14c2a9e5ece8f
57aee23a4e1bb0e276ba1b8312d9ee8f	wavs/57aee23a4e1bb0e276ba1b8312d9ee8f.wav	3.54	angry		138cab2095edb1abf596135a5f48243e	иди нахуй понятно	angry	abcd8ff9b229bc200d98d8abd80e2beb
57aee23a4e1bb0e276ba1b8312d9ee8f	wavs/57aee23a4e1bb0e276ba1b8312d9ee8f.wav	3.54	angry		8acabbb485aaa21f57d210d6b83f3326	иди нахуй понятно	angry	abcd8ff9b229bc200d98d8abd80e2beb
f83baaadcec468470b5d902daf19106a	wavs/f83baaadcec468470b5d902daf19106a.wav	5.88	angry		8acabbb485aaa21f57d210d6b83f3326	ты точно дура	angry	50c5b44205a05faedae14c2a9e5ece8f
117f8156e6ceb615ecdf0de9a79f4506	wavs/117f8156e6ceb615ecdf0de9a79f4506.wav	3.06	angry		9bef61461f6aa9b986276c183363d6e4	ты урод	angry	fa990c4ebd9ee01708d1c5a5008d709c
02dceef6ef78a7b906ac9ef6ecb48911	wavs/02dceef6ef78a7b906ac9ef6ecb48911.wav	5.12	angry		a7869b2592649ccd9a7b89f8e068b0ca	дерьмо ваша компания дерьмо сбербанк дерьмо	angry	a264d8e4a8afd638b743f3263095818b
50a32d3d6df5172870f69404351e8903	wavs/50a32d3d6df5172870f69404351e8903.wav	6.08	angry		9bef61461f6aa9b986276c183363d6e4	почему ты безумолку разговариваешь	angry	a5562e26cd8f1949488a2d1e1e549d97
c18bc4a8eb871e5ceea2904b8b3a65d7	wavs/c18bc4a8eb871e5ceea2904b8b3a65d7.wav	5.2	angry		9bef61461f6aa9b986276c183363d6e4	ты такая скучная как афина	angry	8d912022a064613108789cd33ec6d776
ddf8039f990a39eef0ffe201d4c6b750	wavs/ddf8039f990a39eef0ffe201d4c6b750.wav	2.786	angry		9bef61461f6aa9b986276c183363d6e4	пока стесняшка	angry	c3b9c7ee4b2633fccdb43ac4341e1804
50a32d3d6df5172870f69404351e8903	wavs/50a32d3d6df5172870f69404351e8903.wav	6.08	angry		8acabbb485aaa21f57d210d6b83f3326	почему ты безумолку разговариваешь	angry	a5562e26cd8f1949488a2d1e1e549d97
c18bc4a8eb871e5ceea2904b8b3a65d7	wavs/c18bc4a8eb871e5ceea2904b8b3a65d7.wav	5.2	angry		8acabbb485aaa21f57d210d6b83f3326	ты такая скучная как афина	angry	8d912022a064613108789cd33ec6d776
b2a638bf36745ceb4d585b24a3258ac0	wavs/b2a638bf36745ceb4d585b24a3258ac0.wav	7.72	angry		8acabbb485aaa21f57d210d6b83f3326	тысяча заданий а ну ка давай ка	angry	1ede876d3c2fe057e371117287199cd1
d24d7910556afbf8a401e9a9aa4ba213	wavs/d24d7910556afbf8a401e9a9aa4ba213.wav	3.7148125	angry		9bef61461f6aa9b986276c183363d6e4	альбина джанабаева поверь	angry	af5ee6ff9b71d3f72ec2eef3c85f7180
d24d7910556afbf8a401e9a9aa4ba213	wavs/d24d7910556afbf8a401e9a9aa4ba213.wav	3.7148125	angry		86c9e0e5dec30c1dd577bcb8b19142d3	альбина джанабаева поверь	angry	af5ee6ff9b71d3f72ec2eef3c85f7180
9154c3919fbb0006a8eec3576ffb130c	wavs/9154c3919fbb0006a8eec3576ffb130c.wav	3.94	angry		86c9e0e5dec30c1dd577bcb8b19142d3	вот и тупая	angry	d4014b762558a8133485ea49fcb6dd85
936a888ff464ea01781f33f714476024	wavs/936a888ff464ea01781f33f714476024.wav	3.22	angry		86c9e0e5dec30c1dd577bcb8b19142d3	марат дебил	angry	cc8a7ecce938e89bdaadfae51cb5fdef
bdcfd7c1235f856b3dfd221ee1a56dac	wavs/bdcfd7c1235f856b3dfd221ee1a56dac.wav	4.16	angry		86c9e0e5dec30c1dd577bcb8b19142d3	битцевский маньяк	angry	692385e0035d0324f9843ae64f0cbb82
cebdeb20034be380dc2a486b363dcf31	wavs/cebdeb20034be380dc2a486b363dcf31.wav	4.9686875	angry		86c9e0e5dec30c1dd577bcb8b19142d3	анфиса ты что куда ты пропала вообще	angry	308f755b047da7e1211eaaeca00bcf50
64c8e16c22d191ad00800fc2a97ad57c	wavs/64c8e16c22d191ad00800fc2a97ad57c.wav	7.4	angry		86c9e0e5dec30c1dd577bcb8b19142d3	джой выйди из этой игры я знаю но я не могу я читать не умею	angry	ddc11c74faf4092175d5a0771acb39b5
df86ba9ec81da302d81acf07078cc38e	wavs/df86ba9ec81da302d81acf07078cc38e.wav	7.3	angry		86c9e0e5dec30c1dd577bcb8b19142d3	и что теперь ты мне выключить телевизор	angry	ddea0499db65074f0de8570a460b6bc6
27f3a2a54ad680c0b5f1b61eb569773f	wavs/27f3a2a54ad680c0b5f1b61eb569773f.wav	3.1575	angry		86c9e0e5dec30c1dd577bcb8b19142d3	да нет дебилка	angry	a22722e2790adec783f550ce29312636
7bf5863d4dabef965d040621ba7b1ba4	wavs/7bf5863d4dabef965d040621ba7b1ba4.wav	4.32	angry		86c9e0e5dec30c1dd577bcb8b19142d3	это твои проблемы	angry	5481efc0819d5735d6043fbb2318adf8
f88091c02cd0f75f49ea1206132c50ff	wavs/f88091c02cd0f75f49ea1206132c50ff.wav	10.68	angry		9db172e05d2daa0e03dac276e3c19685	сбер а почему вы когда я говорю те самые слова другим голосовым помощником то они говорят то же самое как и другие голосовые помощники	angry	3a99e084785f864d889235fef01ae7ee
2daf9d36138d5f392e8aab14f6decc14	wavs/2daf9d36138d5f392e8aab14f6decc14.wav	4.6	angry		15ec70ecfec1aa27761283d752518e43	ты дибил	angry	f43c5694fc3863bbc7f1e7142defb7e8
dace98697f708a3602c5bff6023b490d	wavs/dace98697f708a3602c5bff6023b490d.wav	3.668375	angry		15ec70ecfec1aa27761283d752518e43	рудаков блядь	angry	00c8891f2ff315d38f4efd31d5c23aaf
02dceef6ef78a7b906ac9ef6ecb48911	wavs/02dceef6ef78a7b906ac9ef6ecb48911.wav	5.12	angry		86c9e0e5dec30c1dd577bcb8b19142d3	дерьмо ваша компания дерьмо сбербанк дерьмо	angry	a264d8e4a8afd638b743f3263095818b
cebdeb20034be380dc2a486b363dcf31	wavs/cebdeb20034be380dc2a486b363dcf31.wav	4.9686875	angry		15ec70ecfec1aa27761283d752518e43	анфиса ты что куда ты пропала вообще	angry	308f755b047da7e1211eaaeca00bcf50
bdcfd7c1235f856b3dfd221ee1a56dac	wavs/bdcfd7c1235f856b3dfd221ee1a56dac.wav	4.16	angry		15ec70ecfec1aa27761283d752518e43	битцевский маньяк	angry	692385e0035d0324f9843ae64f0cbb82
936a888ff464ea01781f33f714476024	wavs/936a888ff464ea01781f33f714476024.wav	3.22	angry		15ec70ecfec1aa27761283d752518e43	марат дебил	angry	cc8a7ecce938e89bdaadfae51cb5fdef
df86ba9ec81da302d81acf07078cc38e	wavs/df86ba9ec81da302d81acf07078cc38e.wav	7.3	angry		9db172e05d2daa0e03dac276e3c19685	и что теперь ты мне выключить телевизор	angry	ddea0499db65074f0de8570a460b6bc6
64c8e16c22d191ad00800fc2a97ad57c	wavs/64c8e16c22d191ad00800fc2a97ad57c.wav	7.4	angry		9db172e05d2daa0e03dac276e3c19685	джой выйди из этой игры я знаю но я не могу я читать не умею	angry	ddc11c74faf4092175d5a0771acb39b5
27f3a2a54ad680c0b5f1b61eb569773f	wavs/27f3a2a54ad680c0b5f1b61eb569773f.wav	3.1575	angry		15ec70ecfec1aa27761283d752518e43	да нет дебилка	angry	a22722e2790adec783f550ce29312636
173e21d31461a7c8549c5f5f3052341e	wavs/173e21d31461a7c8549c5f5f3052341e.wav	3.250375	angry		15ec70ecfec1aa27761283d752518e43	я не серьезно я ребенок	angry	e89920b21f89834409be45dfb5167bd2
7539664543acc722b636ecdeacad16cb	wavs/7539664543acc722b636ecdeacad16cb.wav	5.32	angry		15ec70ecfec1aa27761283d752518e43	если буду хавать	angry	7f55a34f4dc7214ae1f823433b8afa0e
6ee4c6a739f62bef1a05fc3e73fda349	wavs/6ee4c6a739f62bef1a05fc3e73fda349.wav	13.56	angry		15ec70ecfec1aa27761283d752518e43	нурлан выпады	angry	a119a24353bb5b19a1754eec48779a00
7539664543acc722b636ecdeacad16cb	wavs/7539664543acc722b636ecdeacad16cb.wav	5.32	angry		bce4dc6a28c682ab6399d2439c215dcb	если буду хавать	angry	7f55a34f4dc7214ae1f823433b8afa0e
6ee4c6a739f62bef1a05fc3e73fda349	wavs/6ee4c6a739f62bef1a05fc3e73fda349.wav	13.56	angry		bce4dc6a28c682ab6399d2439c215dcb	нурлан выпады	angry	a119a24353bb5b19a1754eec48779a00
8552cb0a18b69c1b9625f86941d92995	wavs/8552cb0a18b69c1b9625f86941d92995.wav	3.64	angry		15ec70ecfec1aa27761283d752518e43	нихрена ты не старайся исправлять	angry	6e5431ee4148b3f30886d68900e6c150
0fc2625065c44c82b0e31feddd50b149	wavs/0fc2625065c44c82b0e31feddd50b149.wav	2.2055	angry		15ec70ecfec1aa27761283d752518e43	ты пизда	angry	b6c340b7faa7f427579aebc33e2de49a
c54eeb732c9abccf1e213fb0c72b7b6c	wavs/c54eeb732c9abccf1e213fb0c72b7b6c.wav	1.813	angry		15ec70ecfec1aa27761283d752518e43	черт чудная	angry	e51675daa01bd9bc9b55de7135c5e012
c3752c04eb0f624c63ff2b7302986fb5	wavs/c3752c04eb0f624c63ff2b7302986fb5.wav	6.56	angry		15ec70ecfec1aa27761283d752518e43	почему ты не подключаешься телеку я не могу с тобой разговорить	angry	b550a8b82b4fa882348a97f337d48f46
2f4891e1254a19b326ff43caf3867f2c	wavs/2f4891e1254a19b326ff43caf3867f2c.wav	6.02	angry		15ec70ecfec1aa27761283d752518e43	ты глухая города	angry	2abc8d833bf960e9aca8dc8d06e6a615
72b67fc65ebf14b0fb5cd654737a0281	wavs/72b67fc65ebf14b0fb5cd654737a0281.wav	1.7063125	angry		15ec70ecfec1aa27761283d752518e43	эй ты там ушел	angry	7124659391c1006b9794975fa44f05f0
64df21518bd0b7fac50956b5dd988d8e	wavs/64df21518bd0b7fac50956b5dd988d8e.wav	5.5	angry		15ec70ecfec1aa27761283d752518e43	что за фигня	angry	a21232404cd1f160f0ca55da497787f6
eb989107acfb588220da24c6bd2d2356	wavs/eb989107acfb588220da24c6bd2d2356.wav	7.72	angry		15ec70ecfec1aa27761283d752518e43	иди нахуй как будто кончила с вами приятно вести	angry	97a6e36c816d47e37431d4879382ed71
8552cb0a18b69c1b9625f86941d92995	wavs/8552cb0a18b69c1b9625f86941d92995.wav	3.64	angry		0ee408cd62d04d84466dd80c53f8c2be	нихрена ты не старайся исправлять	angry	6e5431ee4148b3f30886d68900e6c150
ccbe216613edfd8e86eeb3032dade13f	wavs/ccbe216613edfd8e86eeb3032dade13f.wav	4.36	angry		15ec70ecfec1aa27761283d752518e43	ну тогда иди в жопу	angry	af7dbfae63d0017603978f685002847b
0fc2625065c44c82b0e31feddd50b149	wavs/0fc2625065c44c82b0e31feddd50b149.wav	2.2055	angry		0ee408cd62d04d84466dd80c53f8c2be	ты пизда	angry	b6c340b7faa7f427579aebc33e2de49a
acee61d877ccd7427dc520ea38d0d1f4	wavs/acee61d877ccd7427dc520ea38d0d1f4.wav	2.0661875	angry		15ec70ecfec1aa27761283d752518e43	тупая что ли	angry	20cc0f0d1272d90ad2410e27e377bd66
733e17b3ac9e0c7c36249f04921588c6	wavs/733e17b3ac9e0c7c36249f04921588c6.wav	4.78	angry		0ee408cd62d04d84466dd80c53f8c2be	что сто сто сто	angry	1b81866068cc1b37e4b4fdf239a90050
2f4891e1254a19b326ff43caf3867f2c	wavs/2f4891e1254a19b326ff43caf3867f2c.wav	6.02	angry		0ee408cd62d04d84466dd80c53f8c2be	ты глухая города	angry	2abc8d833bf960e9aca8dc8d06e6a615
72b67fc65ebf14b0fb5cd654737a0281	wavs/72b67fc65ebf14b0fb5cd654737a0281.wav	1.7063125	angry		0ee408cd62d04d84466dd80c53f8c2be	эй ты там ушел	angry	7124659391c1006b9794975fa44f05f0
0fc2625065c44c82b0e31feddd50b149	wavs/0fc2625065c44c82b0e31feddd50b149.wav	2.2055	angry		e69a6f52e521385241a7dee82aa70a4d	ты пизда	angry	b6c340b7faa7f427579aebc33e2de49a
302d384c9a7a667b32ccbdb20eab18eb	wavs/302d384c9a7a667b32ccbdb20eab18eb.wav	2.902125	angry		15ec70ecfec1aa27761283d752518e43	давай вали	angry	2e8d1e91cd7abc37afd2308b3c008e25
64df21518bd0b7fac50956b5dd988d8e	wavs/64df21518bd0b7fac50956b5dd988d8e.wav	5.5	angry		0ee408cd62d04d84466dd80c53f8c2be	что за фигня	angry	a21232404cd1f160f0ca55da497787f6
803f13f8fe6e62df5bba08a08a3b1520	wavs/803f13f8fe6e62df5bba08a08a3b1520.wav	6.52	angry		0ee408cd62d04d84466dd80c53f8c2be	поему губит тупой и то	angry	76ad8af67c04f9c54e9d6f1c3e921ef7
ddb6bd0f472929463aca7f713abf72f2	wavs/ddb6bd0f472929463aca7f713abf72f2.wav	5.9303125	angry		0ee408cd62d04d84466dd80c53f8c2be	ты это ты мне невеста вы не дружу я творю что маньяк я тебя придушу и ты	angry	db1b86011dd8ac4e3d58b45ccb299883
c3752c04eb0f624c63ff2b7302986fb5	wavs/c3752c04eb0f624c63ff2b7302986fb5.wav	6.56	angry		e69a6f52e521385241a7dee82aa70a4d	почему ты не подключаешься телеку я не могу с тобой разговорить	angry	b550a8b82b4fa882348a97f337d48f46
2f4891e1254a19b326ff43caf3867f2c	wavs/2f4891e1254a19b326ff43caf3867f2c.wav	6.02	angry		e69a6f52e521385241a7dee82aa70a4d	ты глухая города	angry	2abc8d833bf960e9aca8dc8d06e6a615
ce6a43d5b28136fe840d90345c728219	wavs/ce6a43d5b28136fe840d90345c728219.wav	5.76	angry		e69a6f52e521385241a7dee82aa70a4d	ты сука ебанулась	angry	14e5006c74faa793a88a25dfb896d00d
733e17b3ac9e0c7c36249f04921588c6	wavs/733e17b3ac9e0c7c36249f04921588c6.wav	4.78	angry		e69a6f52e521385241a7dee82aa70a4d	что сто сто сто	angry	1b81866068cc1b37e4b4fdf239a90050
72b67fc65ebf14b0fb5cd654737a0281	wavs/72b67fc65ebf14b0fb5cd654737a0281.wav	1.7063125	angry		e69a6f52e521385241a7dee82aa70a4d	эй ты там ушел	angry	7124659391c1006b9794975fa44f05f0
54cb0947de01d1f0bae17febc061bd00	wavs/54cb0947de01d1f0bae17febc061bd00.wav	4.98	angry		15ec70ecfec1aa27761283d752518e43	трактор говори сука	angry	37579748755a581be797117a76296188
eb989107acfb588220da24c6bd2d2356	wavs/eb989107acfb588220da24c6bd2d2356.wav	7.72	angry		e69a6f52e521385241a7dee82aa70a4d	иди нахуй как будто кончила с вами приятно вести	angry	97a6e36c816d47e37431d4879382ed71
acee61d877ccd7427dc520ea38d0d1f4	wavs/acee61d877ccd7427dc520ea38d0d1f4.wav	2.0661875	angry		e69a6f52e521385241a7dee82aa70a4d	тупая что ли	angry	20cc0f0d1272d90ad2410e27e377bd66
302d384c9a7a667b32ccbdb20eab18eb	wavs/302d384c9a7a667b32ccbdb20eab18eb.wav	2.902125	angry		e69a6f52e521385241a7dee82aa70a4d	давай вали	angry	2e8d1e91cd7abc37afd2308b3c008e25
54cb0947de01d1f0bae17febc061bd00	wavs/54cb0947de01d1f0bae17febc061bd00.wav	4.98	angry		36a80c2fbadb0829035b0b3b0daa8697	трактор говори сука	angry	37579748755a581be797117a76296188
54cb0947de01d1f0bae17febc061bd00	wavs/54cb0947de01d1f0bae17febc061bd00.wav	4.98	angry		e6c3c3d05e325d4edfc6bfd877c683d7	трактор говори сука	angry	37579748755a581be797117a76296188
7245a3ded3ead7991e7476a9d80cfe65	wavs/7245a3ded3ead7991e7476a9d80cfe65.wav	1.7063125	angry		e69a6f52e521385241a7dee82aa70a4d	ты что нажала	angry	3a43c0cc0cf5a78baeea6eb279a2e1e8
f984a74b33e4947de37e70af445ceec7	wavs/f984a74b33e4947de37e70af445ceec7.wav	3.62	angry		e69a6f52e521385241a7dee82aa70a4d	отряд самоубийство	angry	07f13540eddfbfa33e785dbe6c713668
793f853e68291326167614454370335c	wavs/793f853e68291326167614454370335c.wav	9.0	angry		e69a6f52e521385241a7dee82aa70a4d	ну потому что ты весь такой правильный даже не можешь такие слова сказать	angry	c8ce0c68a57ba5e2b904df7f8e29d561
9c8328fda52c4725b1920f6c7b146f76	wavs/9c8328fda52c4725b1920f6c7b146f76.wav	4.181	angry		e69a6f52e521385241a7dee82aa70a4d	зачем я говорила спасибо чтобы ты мне опять все перевернул	angry	052f902eb9ffc731418ba2d93c464deb
21fc9fb4434914f40756cfb79aa31424	wavs/21fc9fb4434914f40756cfb79aa31424.wav	6.04	angry		e6c3c3d05e325d4edfc6bfd877c683d7	насколько алиса тупая	angry	946a203282e66a435a55b1c7f10ac37b
e9f59a5ba99c0a4a7696fc7069078be0	wavs/e9f59a5ba99c0a4a7696fc7069078be0.wav	3.8076875	angry		e6c3c3d05e325d4edfc6bfd877c683d7	саша ты так сломаешь ее	angry	7ef97e6ad1b88afc4863fc7ac99fb879
8010c08e5a2206c3ac26dee4fb05c917	wavs/8010c08e5a2206c3ac26dee4fb05c917.wav	7.56	angry		e69a6f52e521385241a7dee82aa70a4d	бронь чего ебаный ты научишься распознавать текст	angry	1869fa282809ac6dd4c909890d040821
e1887e344e66a0acba48fb31b603ab96	wavs/e1887e344e66a0acba48fb31b603ab96.wav	4.415625	angry		e69a6f52e521385241a7dee82aa70a4d	афина послушай	angry	45eec2679aa18c378d5c76e8121130f0
f9200662c7c132dc09eb8ae1c1078dfa	wavs/f9200662c7c132dc09eb8ae1c1078dfa.wav	4.3	angry		e69a6f52e521385241a7dee82aa70a4d	ной сука ной	angry	6765f209164334a82c7b0bb03aafdbf5
4f26753d5f2ac9b116a59bd39a693c9e	wavs/4f26753d5f2ac9b116a59bd39a693c9e.wav	5.6885	angry		e69a6f52e521385241a7dee82aa70a4d	очень сильно не нравится я хочу сменить твое имя	angry	e393e037221419fecc1836703d71c440
3556be159875bc876ad9814911fac361	wavs/3556be159875bc876ad9814911fac361.wav	3.36	angry		0132303114ffe653adc3625ca51db488	ебанутая	angry	3a99e084785f864d889235fef01ae7ee
ff6cf624d30fd5d6762733aa9e9b3023	wavs/ff6cf624d30fd5d6762733aa9e9b3023.wav	2.4145	angry		e69a6f52e521385241a7dee82aa70a4d	вергазов теща	angry	4d3a248a27da54ca1d07ff60f092198c
1d2fb5cf88dd922aba2301a1ebd79d1d	wavs/1d2fb5cf88dd922aba2301a1ebd79d1d.wav	5.26	angry		e69a6f52e521385241a7dee82aa70a4d	кто ты жопа	angry	50c5b44205a05faedae14c2a9e5ece8f
62386855bdee78d5909e62796a25a8e5	wavs/62386855bdee78d5909e62796a25a8e5.wav	4.0	angry		8809dd8bd9d15854005925d3d4adc58d	а ты выйди из программы	angry	23c1de3dc7cf717c734a1dd7f000ccf0
a8ee62754f83ec3ef8619167c022f37e	wavs/a8ee62754f83ec3ef8619167c022f37e.wav	4.22	angry		8809dd8bd9d15854005925d3d4adc58d	тебе что охота со мной поговорить	angry	5091ef1d4b230821c05c6b6d6a528e26
62386855bdee78d5909e62796a25a8e5	wavs/62386855bdee78d5909e62796a25a8e5.wav	4.0	angry		5baa476325eb1b32077e1602fc25ebe6	а ты выйди из программы	angry	23c1de3dc7cf717c734a1dd7f000ccf0
a8ee62754f83ec3ef8619167c022f37e	wavs/a8ee62754f83ec3ef8619167c022f37e.wav	4.22	angry		5baa476325eb1b32077e1602fc25ebe6	тебе что охота со мной поговорить	angry	5091ef1d4b230821c05c6b6d6a528e26
6a0dfcdc3ea0583697b851d11e7517b6	wavs/6a0dfcdc3ea0583697b851d11e7517b6.wav	4.1	angry		5baa476325eb1b32077e1602fc25ebe6	слышь ты иди скажи полиции	angry	9413e673bef7a214ede196a4c585dd86
2aed5fe667b8c4609587edec7b87e6c8	wavs/2aed5fe667b8c4609587edec7b87e6c8.wav	4.76	angry		8809dd8bd9d15854005925d3d4adc58d	и ты тупая	angry	d555e62f2053b3dfb110593b72376726
d56e793b97b1a18dc138718ec0717458	wavs/d56e793b97b1a18dc138718ec0717458.wav	5.64	angry		8809dd8bd9d15854005925d3d4adc58d	афина мать твою ты меня слышишь нет	angry	5481efc0819d5735d6043fbb2318adf8
2aed5fe667b8c4609587edec7b87e6c8	wavs/2aed5fe667b8c4609587edec7b87e6c8.wav	4.76	angry		b12efce9e5df86b7b736d2bdc583906a	и ты тупая	angry	d555e62f2053b3dfb110593b72376726
95e0104dbe4ddc425223a806b660d8a6	wavs/95e0104dbe4ddc425223a806b660d8a6.wav	3.0181875	angry		8809dd8bd9d15854005925d3d4adc58d	ой ну блять	angry	2e8d1e91cd7abc37afd2308b3c008e25
95e0104dbe4ddc425223a806b660d8a6	wavs/95e0104dbe4ddc425223a806b660d8a6.wav	3.0181875	angry		5baa476325eb1b32077e1602fc25ebe6	ой ну блять	angry	2e8d1e91cd7abc37afd2308b3c008e25
3d41a07bbaec6da37b18901b11173c81	wavs/3d41a07bbaec6da37b18901b11173c81.wav	5.74	angry		8809dd8bd9d15854005925d3d4adc58d	бля ты дура что ли	angry	a051ad579ffb4de23aa38a1f2e324b78
1ca6aafccb8c651408a1b00f904d7f50	wavs/1ca6aafccb8c651408a1b00f904d7f50.wav	9.88	angry		8809dd8bd9d15854005925d3d4adc58d	сбер ты тупая сука эти браки гандон тупой ты тупая хуйня я тебя ненавижу чтобы ты сдох	angry	6cf8019e060e0bb168c3c3c683adaaee
e583a687c143f0b24af2177dbde185fa	wavs/e583a687c143f0b24af2177dbde185fa.wav	6.8726875	angry		1f37f66e7b127db4cc451b8d46dad399	ах ты свинюшка пердушка нахуй сука иди одевай передушку	angry	e67a066020816f84a86fb094e4e73a4b
9e7dff932e77f9dfb03ef1b2c85dd50a	wavs/9e7dff932e77f9dfb03ef1b2c85dd50a.wav	7.46	angry		40a8c5a7b711bc073c13e63e81afd8fb	надоело хватит болтать мне без разницы что мне ничего не надо	angry	2fa8d0bedfd824c094c96eb902b15277
eda9865cf843bc29b2162af41745c581	wavs/eda9865cf843bc29b2162af41745c581.wav	5.68	angry		40a8c5a7b711bc073c13e63e81afd8fb	я вообще платить не собираюсь	angry	ea6afade842e14595a1b38b377277623
cf85eefd15ae8ea890174498fc4abf16	wavs/cf85eefd15ae8ea890174498fc4abf16.wav	10.54	angry		40a8c5a7b711bc073c13e63e81afd8fb	алису знаешь что мне мама говорит мне мама говорит кто то с кем разговариваешь а я говорю с алисой	angry	83011a9f05f27ac97ac03404f03c033f
fe7d744e4c4cda5a2c88fbce1800564b	wavs/fe7d744e4c4cda5a2c88fbce1800564b.wav	4.9	angry		40a8c5a7b711bc073c13e63e81afd8fb	почему моя жена овца	angry	b3c2ebcd28071db8aa291a9d2c711691
e310fb0f23004ea06c808b68d060891e	wavs/e310fb0f23004ea06c808b68d060891e.wav	4.36	angry		40a8c5a7b711bc073c13e63e81afd8fb	сука время	angry	a43b0d505dac142fcf00f4d45ae210a4
9e7dff932e77f9dfb03ef1b2c85dd50a	wavs/9e7dff932e77f9dfb03ef1b2c85dd50a.wav	7.46	angry		1f37f66e7b127db4cc451b8d46dad399	надоело хватит болтать мне без разницы что мне ничего не надо	angry	2fa8d0bedfd824c094c96eb902b15277
cf85eefd15ae8ea890174498fc4abf16	wavs/cf85eefd15ae8ea890174498fc4abf16.wav	10.54	angry		1f37f66e7b127db4cc451b8d46dad399	алису знаешь что мне мама говорит мне мама говорит кто то с кем разговариваешь а я говорю с алисой	angry	83011a9f05f27ac97ac03404f03c033f
e310fb0f23004ea06c808b68d060891e	wavs/e310fb0f23004ea06c808b68d060891e.wav	4.36	angry		1f37f66e7b127db4cc451b8d46dad399	сука время	angry	a43b0d505dac142fcf00f4d45ae210a4
eda9865cf843bc29b2162af41745c581	wavs/eda9865cf843bc29b2162af41745c581.wav	5.68	angry		1f37f66e7b127db4cc451b8d46dad399	я вообще платить не собираюсь	angry	ea6afade842e14595a1b38b377277623
fe7d744e4c4cda5a2c88fbce1800564b	wavs/fe7d744e4c4cda5a2c88fbce1800564b.wav	4.9	angry		1f37f66e7b127db4cc451b8d46dad399	почему моя жена овца	angry	b3c2ebcd28071db8aa291a9d2c711691
4969bdf2803f1d1139a0e4a2e1f987f0	wavs/4969bdf2803f1d1139a0e4a2e1f987f0.wav	4.4	angry		40a8c5a7b711bc073c13e63e81afd8fb	во сколько умер цой	angry	e2d693fd4a039a9f41dc5c22d0a83dda
e92095a27a6b856060810158e3e49bb7	wavs/e92095a27a6b856060810158e3e49bb7.wav	3.3	angry		1f37f66e7b127db4cc451b8d46dad399	отвечай сука	angry	0b32eeeab94049a9889d2d4e7cd0d441
e92095a27a6b856060810158e3e49bb7	wavs/e92095a27a6b856060810158e3e49bb7.wav	3.3	angry		40a8c5a7b711bc073c13e63e81afd8fb	отвечай сука	angry	0b32eeeab94049a9889d2d4e7cd0d441
e4c59d66114f5b130d3e268d28a48158	wavs/e4c59d66114f5b130d3e268d28a48158.wav	3.1	angry		1f37f66e7b127db4cc451b8d46dad399	почему подписка такое говно	angry	b4219add607f6c1d6034a43ea71f1203
1c3c2e554df198d9d3a60de05b3fda45	wavs/1c3c2e554df198d9d3a60de05b3fda45.wav	3.08	angry		1f37f66e7b127db4cc451b8d46dad399	джой ты балбес	angry	3153be05ce389bab646e51fa90cdb0ac
76481774b99c521ac4fe2bd3e0d7855f	wavs/76481774b99c521ac4fe2bd3e0d7855f.wav	2.112625	angry		1f37f66e7b127db4cc451b8d46dad399	ты совсем ненормальная	angry	7807ccc3e27b68c8d7e1e624d416c7b1
db16c1eb52cf3b89cde27deb41e78b11	wavs/db16c1eb52cf3b89cde27deb41e78b11.wav	5.4	angry		1f37f66e7b127db4cc451b8d46dad399	ты вообще с ума сошел	angry	e11a31c7a02fe08f951ec9884640ae70
f399deaffd71c76c67042eb848fccb0b	wavs/f399deaffd71c76c67042eb848fccb0b.wav	5.62	angry		1f37f66e7b127db4cc451b8d46dad399	она что звезда что ли блядь	angry	c35e61050f0e7338a1c7ffa6eed0cb9a
