hash_id	audio_path	duration	annotator_emo	golden_emo	annotator_id	speaker_text	speaker_emo	source_id
d010a7490911fd42d60563662c914569	wavs/d010a7490911fd42d60563662c914569.wav	3.455625	angry		10385caf5d9819b7e5aa1384239747e8	вот это что за свинство такое телега	angry	c23f7e6e53f1630ff0b6e8ea9a2adc98
16ace698b5685f8a381cae5ded2331cd	wavs/16ace698b5685f8a381cae5ded2331cd.wav	6.02	angry		10385caf5d9819b7e5aa1384239747e8	армянский дурак	angry	dddb9da532174604feb717c22c1b6205
d2aeaec7851ea81d110f413911574f85	wavs/d2aeaec7851ea81d110f413911574f85.wav	3.8183125	angry		61be595b14b55a874059e627ad327ab3	алиса ты что то не разговариваешь со мной	angry	9c921553e50bf9ed2a3963e8652a4085
a5a6d14f94ac05b7bdc97852c59aa8b9	wavs/a5a6d14f94ac05b7bdc97852c59aa8b9.wav	3.0503125	angry		61be595b14b55a874059e627ad327ab3	глупый аркадий блядь	angry	4bbafe90f33018ecf98d2a5cd9906ef5
37f2d877dfa1089e6434327b98b2d9f3	wavs/37f2d877dfa1089e6434327b98b2d9f3.wav	4.5	angry		61be595b14b55a874059e627ad327ab3	плохо пытаешься ты пердушка	angry	3987c77fd07e1ede68adac4ceaf06179
a5a6d14f94ac05b7bdc97852c59aa8b9	wavs/a5a6d14f94ac05b7bdc97852c59aa8b9.wav	3.0503125	angry		67f6471c7551812068f5213d5c2afd6e	глупый аркадий блядь	angry	4bbafe90f33018ecf98d2a5cd9906ef5
404a3404e439cb0b984e8f418e20af70	wavs/404a3404e439cb0b984e8f418e20af70.wav	2.4609375	angry		67f6471c7551812068f5213d5c2afd6e	если бы я был султан	angry	a3ce7679dd5f13549b8e35fa924a52b2
d2aeaec7851ea81d110f413911574f85	wavs/d2aeaec7851ea81d110f413911574f85.wav	3.8183125	angry		67f6471c7551812068f5213d5c2afd6e	алиса ты что то не разговариваешь со мной	angry	9c921553e50bf9ed2a3963e8652a4085
37f2d877dfa1089e6434327b98b2d9f3	wavs/37f2d877dfa1089e6434327b98b2d9f3.wav	4.5	angry		67f6471c7551812068f5213d5c2afd6e	плохо пытаешься ты пердушка	angry	3987c77fd07e1ede68adac4ceaf06179
193bf04e73ca63d4c6170b7daef37c07	wavs/193bf04e73ca63d4c6170b7daef37c07.wav	5.1	angry		e67a066020816f84a86fb094e4e73a4b	потому что ты дура бля	angry	3659c82b2edf7b178d265935c7a66ec9
193bf04e73ca63d4c6170b7daef37c07	wavs/193bf04e73ca63d4c6170b7daef37c07.wav	5.1	angry		67f6471c7551812068f5213d5c2afd6e	потому что ты дура бля	angry	3659c82b2edf7b178d265935c7a66ec9
cc23f753b15fca35f8f64c585c618af8	wavs/cc23f753b15fca35f8f64c585c618af8.wav	11.66	angry		67f6471c7551812068f5213d5c2afd6e	ублюдок ты мать твою ану иди сюда говно собачье ты думала меня трахать да я тебя сам трахну ублюдок мать твою	angry	854d144cb1f4a8efea69364aa9a4ed85
193bf04e73ca63d4c6170b7daef37c07	wavs/193bf04e73ca63d4c6170b7daef37c07.wav	5.1	angry		10385caf5d9819b7e5aa1384239747e8	потому что ты дура бля	angry	3659c82b2edf7b178d265935c7a66ec9
cc23f753b15fca35f8f64c585c618af8	wavs/cc23f753b15fca35f8f64c585c618af8.wav	11.66	angry		10385caf5d9819b7e5aa1384239747e8	ублюдок ты мать твою ану иди сюда говно собачье ты думала меня трахать да я тебя сам трахну ублюдок мать твою	angry	854d144cb1f4a8efea69364aa9a4ed85
c1a3119d6d55b78b6cf21bc7ae7ca57c	wavs/c1a3119d6d55b78b6cf21bc7ae7ca57c.wav	4.3649375	angry		61be595b14b55a874059e627ad327ab3	выйди из программы	angry	1a358478c226061ef199a34d49d2fead
48f986097308e4f369aea89dacb06a91	wavs/48f986097308e4f369aea89dacb06a91.wav	4.2720625	angry		61be595b14b55a874059e627ad327ab3	ну все решили я не твою базу знаний	angry	a5532262eb06822018015ed4e2b960ba
0b30aa689e50dfb9de433bbd1e32a80d	wavs/0b30aa689e50dfb9de433bbd1e32a80d.wav	4.24	angry		10385caf5d9819b7e5aa1384239747e8	а кошек у меня аллергия	angry	eb0af9732366a0fc2de72f8e2588df0b
9381f0279b8e4158d3ef99f1b655e414	wavs/9381f0279b8e4158d3ef99f1b655e414.wav	5.24	angry		cc3874b2acaba459d1ec57bc3a510871	ебнулась что ли	angry	7bb7040a69e19a2c2c6b2b19ce4e8600
9381f0279b8e4158d3ef99f1b655e414	wavs/9381f0279b8e4158d3ef99f1b655e414.wav	5.24	angry		67f6471c7551812068f5213d5c2afd6e	ебнулась что ли	angry	7bb7040a69e19a2c2c6b2b19ce4e8600
9381f0279b8e4158d3ef99f1b655e414	wavs/9381f0279b8e4158d3ef99f1b655e414.wav	5.24	angry		75bd15d7e91aadb58d32372ef70d403e	ебнулась что ли	angry	7bb7040a69e19a2c2c6b2b19ce4e8600
51147d30fb292688389e81f523aee1ae	wavs/51147d30fb292688389e81f523aee1ae.wav	5.58	angry		75bd15d7e91aadb58d32372ef70d403e	поцелуй меня ниже пояса	angry	e11a31c7a02fe08f951ec9884640ae70
3591127dadd3ae27f139297b916b3a96	wavs/3591127dadd3ae27f139297b916b3a96.wav	3.2968125	angry		2f87ce3f58c567c97be38e3e884f7879	скажи свете чтобы она ко мне не приставала	angry	a2a18ea7f1e477e60379ed581c215e21
ba3f8821309327549aef66a535b19d31	wavs/ba3f8821309327549aef66a535b19d31.wav	8.3	angry		2f87ce3f58c567c97be38e3e884f7879	ты в коробке сейчас будешь лежать если не замолчишь	angry	edbde10fc1f652d955989f2456482299
3591127dadd3ae27f139297b916b3a96	wavs/3591127dadd3ae27f139297b916b3a96.wav	3.2968125	angry		cc3874b2acaba459d1ec57bc3a510871	скажи свете чтобы она ко мне не приставала	angry	a2a18ea7f1e477e60379ed581c215e21
ba3f8821309327549aef66a535b19d31	wavs/ba3f8821309327549aef66a535b19d31.wav	8.3	angry		cc3874b2acaba459d1ec57bc3a510871	ты в коробке сейчас будешь лежать если не замолчишь	angry	edbde10fc1f652d955989f2456482299
0fce108495fad9fcfabfd0bbdfb6082e	wavs/0fce108495fad9fcfabfd0bbdfb6082e.wav	5.3	angry		eb32455cd89d59887806b91ef64c6b90	жадный богач	angry	62e41eca207ea903c4f36de012f2bfde
0fce108495fad9fcfabfd0bbdfb6082e	wavs/0fce108495fad9fcfabfd0bbdfb6082e.wav	5.3	angry		75bd15d7e91aadb58d32372ef70d403e	жадный богач	angry	62e41eca207ea903c4f36de012f2bfde
bd4e62b580c03e0a8875040b3e16cfb0	wavs/bd4e62b580c03e0a8875040b3e16cfb0.wav	2.5464375	angry		75bd15d7e91aadb58d32372ef70d403e	наложница	angry	22a70af9483d70b6ca993f68ecd04547
e85b2523746b5ad2993e5220081dc37e	wavs/e85b2523746b5ad2993e5220081dc37e.wav	6.44	angry		75bd15d7e91aadb58d32372ef70d403e	я что ничего не поняла так скажи и все мы тебя станем	angry	0d9303dbb33bb22f74b9e7453c3985c8
52a6ea87ac051c05b375c6f4d0ec4dc5	wavs/52a6ea87ac051c05b375c6f4d0ec4dc5.wav	3.0414375	angry		bdd5ea3927082d7ae3074c9ef4682e9a	джой ты меня не удовлетворяешь	angry	4d3a248a27da54ca1d07ff60f092198c
52a6ea87ac051c05b375c6f4d0ec4dc5	wavs/52a6ea87ac051c05b375c6f4d0ec4dc5.wav	3.0414375	angry		edf908458384a48da004304e015eec44	джой ты меня не удовлетворяешь	angry	4d3a248a27da54ca1d07ff60f092198c
63b13759fd314ba3bb09ad3cbd0cf546	wavs/63b13759fd314ba3bb09ad3cbd0cf546.wav	5.26	angry		67f6471c7551812068f5213d5c2afd6e	какой мой что ты выдумываешь	angry	c2d6f1d6a6af6a994fef5f7031c75c40
c8877ffbc984481c8e409aedb1201686	wavs/c8877ffbc984481c8e409aedb1201686.wav	4.48	angry		67f6471c7551812068f5213d5c2afd6e	скрытая камера сняла это потерпеть	angry	bbd860dddaf5e11b5936d312c8424a82
63b13759fd314ba3bb09ad3cbd0cf546	wavs/63b13759fd314ba3bb09ad3cbd0cf546.wav	5.26	angry		75bd15d7e91aadb58d32372ef70d403e	какой мой что ты выдумываешь	angry	c2d6f1d6a6af6a994fef5f7031c75c40
3094d0c6935547d5c22fa529e89bdb25	wavs/3094d0c6935547d5c22fa529e89bdb25.wav	5.32	angry		edf908458384a48da004304e015eec44	дай мне похуй	angry	75fcef4c6b451648c5871a9eccdc6140
568865f0552fc1bab5d11e52b3542c01	wavs/568865f0552fc1bab5d11e52b3542c01.wav	2.089375	angry		67f6471c7551812068f5213d5c2afd6e	я тебе не коллега	angry	8db34c6a54d8433dac3d9e2ce61fa13f
48c826b8b66f8287f347d1bfd59fcccf	wavs/48c826b8b66f8287f347d1bfd59fcccf.wav	3.42	angry		67f6471c7551812068f5213d5c2afd6e	ничего я не хотела	angry	9bb392425b2bcb0035849ce6973595c9
48c826b8b66f8287f347d1bfd59fcccf	wavs/48c826b8b66f8287f347d1bfd59fcccf.wav	3.42	angry		cc3874b2acaba459d1ec57bc3a510871	ничего я не хотела	angry	9bb392425b2bcb0035849ce6973595c9
568865f0552fc1bab5d11e52b3542c01	wavs/568865f0552fc1bab5d11e52b3542c01.wav	2.089375	angry		cc3874b2acaba459d1ec57bc3a510871	я тебе не коллега	angry	8db34c6a54d8433dac3d9e2ce61fa13f
c6152aabb11304ad63b3935d1202d55d	wavs/c6152aabb11304ad63b3935d1202d55d.wav	3.482625	angry		67f6471c7551812068f5213d5c2afd6e	а мне не нравится	angry	e44a64473f5776b02daec2c701c344a4
9244604ef99426279a221aa5c8e5f728	wavs/9244604ef99426279a221aa5c8e5f728.wav	9.36	angry		67f6471c7551812068f5213d5c2afd6e	бешеная сушка хэштег	angry	826b5dc4c0c256bd98cab406cfdcec2e
c6152aabb11304ad63b3935d1202d55d	wavs/c6152aabb11304ad63b3935d1202d55d.wav	3.482625	angry		cc3874b2acaba459d1ec57bc3a510871	а мне не нравится	angry	e44a64473f5776b02daec2c701c344a4
9244604ef99426279a221aa5c8e5f728	wavs/9244604ef99426279a221aa5c8e5f728.wav	9.36	angry		cc3874b2acaba459d1ec57bc3a510871	бешеная сушка хэштег	angry	826b5dc4c0c256bd98cab406cfdcec2e
c6152aabb11304ad63b3935d1202d55d	wavs/c6152aabb11304ad63b3935d1202d55d.wav	3.482625	angry		edf908458384a48da004304e015eec44	а мне не нравится	angry	e44a64473f5776b02daec2c701c344a4
b3164eafc00ac9e0c3e65b93c8132e80	wavs/b3164eafc00ac9e0c3e65b93c8132e80.wav	5.34	angry		0ad1f1ed6f5d46cf00d589e23716b0e7	чего ты сказала что ты сказал	angry	f8a32c27a83d0cfa27ea705a86cb6b55
b3164eafc00ac9e0c3e65b93c8132e80	wavs/b3164eafc00ac9e0c3e65b93c8132e80.wav	5.34	angry		67f6471c7551812068f5213d5c2afd6e	чего ты сказала что ты сказал	angry	f8a32c27a83d0cfa27ea705a86cb6b55
e1784141f35687054bd861837a4b359d	wavs/e1784141f35687054bd861837a4b359d.wav	4.36	angry		67f6471c7551812068f5213d5c2afd6e	для тебя как с плохой стороны	angry	3987c77fd07e1ede68adac4ceaf06179
9a779e48b89cd151a8fd99f391f9d3a0	wavs/9a779e48b89cd151a8fd99f391f9d3a0.wav	7.28	angry		edf908458384a48da004304e015eec44	я говорю ты включаешь это не надо так	angry	aa749380c7da3027ffa18de1c0cc2603
9a779e48b89cd151a8fd99f391f9d3a0	wavs/9a779e48b89cd151a8fd99f391f9d3a0.wav	7.28	angry		61be595b14b55a874059e627ad327ab3	я говорю ты включаешь это не надо так	angry	aa749380c7da3027ffa18de1c0cc2603
65158f8ef2c734bf23d4785a5db465c3	wavs/65158f8ef2c734bf23d4785a5db465c3.wav	2.86	angry		61be595b14b55a874059e627ad327ab3	интересный какашка	angry	3153be05ce389bab646e51fa90cdb0ac
9a779e48b89cd151a8fd99f391f9d3a0	wavs/9a779e48b89cd151a8fd99f391f9d3a0.wav	7.28	angry		0ad1f1ed6f5d46cf00d589e23716b0e7	я говорю ты включаешь это не надо так	angry	aa749380c7da3027ffa18de1c0cc2603
65158f8ef2c734bf23d4785a5db465c3	wavs/65158f8ef2c734bf23d4785a5db465c3.wav	2.86	angry		0ad1f1ed6f5d46cf00d589e23716b0e7	интересный какашка	angry	3153be05ce389bab646e51fa90cdb0ac
0fdbd3db5b4b0e2d8ba35e837eded8ee	wavs/0fdbd3db5b4b0e2d8ba35e837eded8ee.wav	3.98	angry		edf908458384a48da004304e015eec44	леха дебил	angry	eb4f5bce1950b70092a229051d9ed018
c0f7a95a240f9f9504e840ae5a9aa4a1	wavs/c0f7a95a240f9f9504e840ae5a9aa4a1.wav	4.92	angry		edf908458384a48da004304e015eec44	отстой	angry	749bd4cad1ddbc7211b23a68e5f9f12a
058cdab2c0e84c1c4dd6a099181fde89	wavs/058cdab2c0e84c1c4dd6a099181fde89.wav	2.577	angry		edf908458384a48da004304e015eec44	да нахуйнет блядь	angry	e393e037221419fecc1836703d71c440
f880401ce51ac34636455d36ee7e8a3d	wavs/f880401ce51ac34636455d36ee7e8a3d.wav	7.22	angry		edf908458384a48da004304e015eec44	какая то очень странная у тебя настройка	angry	8462ca5399ff2c7c1d367c38a9d7d365
ac1d166b5943bab10e111c902fb6112c	wavs/ac1d166b5943bab10e111c902fb6112c.wav	3.42	angry		edf908458384a48da004304e015eec44	ебать ты дура тупорылая	angry	b9bd646142aa7b440ef287f70d097dc6
c0f7a95a240f9f9504e840ae5a9aa4a1	wavs/c0f7a95a240f9f9504e840ae5a9aa4a1.wav	4.92	angry		61be595b14b55a874059e627ad327ab3	отстой	angry	749bd4cad1ddbc7211b23a68e5f9f12a
058cdab2c0e84c1c4dd6a099181fde89	wavs/058cdab2c0e84c1c4dd6a099181fde89.wav	2.577	angry		61be595b14b55a874059e627ad327ab3	да нахуйнет блядь	angry	e393e037221419fecc1836703d71c440
ac1d166b5943bab10e111c902fb6112c	wavs/ac1d166b5943bab10e111c902fb6112c.wav	3.42	angry		61be595b14b55a874059e627ad327ab3	ебать ты дура тупорылая	angry	b9bd646142aa7b440ef287f70d097dc6
f880401ce51ac34636455d36ee7e8a3d	wavs/f880401ce51ac34636455d36ee7e8a3d.wav	7.22	angry		61be595b14b55a874059e627ad327ab3	какая то очень странная у тебя настройка	angry	8462ca5399ff2c7c1d367c38a9d7d365
0fdbd3db5b4b0e2d8ba35e837eded8ee	wavs/0fdbd3db5b4b0e2d8ba35e837eded8ee.wav	3.98	angry		61be595b14b55a874059e627ad327ab3	леха дебил	angry	eb4f5bce1950b70092a229051d9ed018
c0f7a95a240f9f9504e840ae5a9aa4a1	wavs/c0f7a95a240f9f9504e840ae5a9aa4a1.wav	4.92	angry		c357ae298707bfde7850ab3af71068e0	отстой	angry	749bd4cad1ddbc7211b23a68e5f9f12a
f880401ce51ac34636455d36ee7e8a3d	wavs/f880401ce51ac34636455d36ee7e8a3d.wav	7.22	angry		c357ae298707bfde7850ab3af71068e0	какая то очень странная у тебя настройка	angry	8462ca5399ff2c7c1d367c38a9d7d365
058cdab2c0e84c1c4dd6a099181fde89	wavs/058cdab2c0e84c1c4dd6a099181fde89.wav	2.577	angry		c357ae298707bfde7850ab3af71068e0	да нахуйнет блядь	angry	e393e037221419fecc1836703d71c440
0fdbd3db5b4b0e2d8ba35e837eded8ee	wavs/0fdbd3db5b4b0e2d8ba35e837eded8ee.wav	3.98	angry		c357ae298707bfde7850ab3af71068e0	леха дебил	angry	eb4f5bce1950b70092a229051d9ed018
ac1d166b5943bab10e111c902fb6112c	wavs/ac1d166b5943bab10e111c902fb6112c.wav	3.42	angry		c357ae298707bfde7850ab3af71068e0	ебать ты дура тупорылая	angry	b9bd646142aa7b440ef287f70d097dc6
1563c409226da72755cdecdf4acf988a	wavs/1563c409226da72755cdecdf4acf988a.wav	3.14	angry		0ad1f1ed6f5d46cf00d589e23716b0e7	ты совсем или что	angry	66d7e961c9b3a39ed6453eceb1a531a6
91c341fb31225923d1fb074dc097e9f0	wavs/91c341fb31225923d1fb074dc097e9f0.wav	2.3448125	angry		0ad1f1ed6f5d46cf00d589e23716b0e7	ты как алиса что ли блин	angry	0981e1902f92f81c58a8adfedc970a8f
8ae39a005a56e3de3f2459cf58566c77	wavs/8ae39a005a56e3de3f2459cf58566c77.wav	3.26	angry		0ad1f1ed6f5d46cf00d589e23716b0e7	очень смешно дурак	angry	6abbd56681540ce00e905a849e07ddae
b3164eafc00ac9e0c3e65b93c8132e80	wavs/b3164eafc00ac9e0c3e65b93c8132e80.wav	5.34	angry		cc3874b2acaba459d1ec57bc3a510871	чего ты сказала что ты сказал	angry	f8a32c27a83d0cfa27ea705a86cb6b55
e1784141f35687054bd861837a4b359d	wavs/e1784141f35687054bd861837a4b359d.wav	4.36	angry		cc3874b2acaba459d1ec57bc3a510871	для тебя как с плохой стороны	angry	3987c77fd07e1ede68adac4ceaf06179
1563c409226da72755cdecdf4acf988a	wavs/1563c409226da72755cdecdf4acf988a.wav	3.14	angry		61be595b14b55a874059e627ad327ab3	ты совсем или что	angry	66d7e961c9b3a39ed6453eceb1a531a6
91c341fb31225923d1fb074dc097e9f0	wavs/91c341fb31225923d1fb074dc097e9f0.wav	2.3448125	angry		61be595b14b55a874059e627ad327ab3	ты как алиса что ли блин	angry	0981e1902f92f81c58a8adfedc970a8f
1563c409226da72755cdecdf4acf988a	wavs/1563c409226da72755cdecdf4acf988a.wav	3.14	angry		c357ae298707bfde7850ab3af71068e0	ты совсем или что	angry	66d7e961c9b3a39ed6453eceb1a531a6
c08d87b87dcf2a7d02f9994b6570bbf7	wavs/c08d87b87dcf2a7d02f9994b6570bbf7.wav	4.84	angry		5a12fc5ad750e16e0954847203928ae2	ладно там а тут что надо убираться	angry	051a9b8b34f92d40f45a4995ff14419a
c08d87b87dcf2a7d02f9994b6570bbf7	wavs/c08d87b87dcf2a7d02f9994b6570bbf7.wav	4.84	angry		cc3874b2acaba459d1ec57bc3a510871	ладно там а тут что надо убираться	angry	051a9b8b34f92d40f45a4995ff14419a
212c714a668f8c55494e56dbfb3b5d7b	wavs/212c714a668f8c55494e56dbfb3b5d7b.wav	4.12	angry		61be595b14b55a874059e627ad327ab3	в смысле я не ты просила тебе включить	angry	25257a8273183f5471be0f9882fb1115
ace7057408c0e399300928b321c633e9	wavs/ace7057408c0e399300928b321c633e9.wav	2.517	angry		61be595b14b55a874059e627ad327ab3	ипанько блядь	angry	c23f7e6e53f1630ff0b6e8ea9a2adc98
ace7057408c0e399300928b321c633e9	wavs/ace7057408c0e399300928b321c633e9.wav	2.517	angry		0ad1f1ed6f5d46cf00d589e23716b0e7	ипанько блядь	angry	c23f7e6e53f1630ff0b6e8ea9a2adc98
212c714a668f8c55494e56dbfb3b5d7b	wavs/212c714a668f8c55494e56dbfb3b5d7b.wav	4.12	angry		0ad1f1ed6f5d46cf00d589e23716b0e7	в смысле я не ты просила тебе включить	angry	25257a8273183f5471be0f9882fb1115
ace7057408c0e399300928b321c633e9	wavs/ace7057408c0e399300928b321c633e9.wav	2.517	angry		edf908458384a48da004304e015eec44	ипанько блядь	angry	c23f7e6e53f1630ff0b6e8ea9a2adc98
4737a50544765108bdf2f4bc54a24f48	wavs/4737a50544765108bdf2f4bc54a24f48.wav	5.6	angry		1a6182b020127131ed2e290d8102bc48	ты что глупый	angry	0827c44ddea616340cdbdc17145395c9
e597b7815f525f14dc25c7da5bf81d67	wavs/e597b7815f525f14dc25c7da5bf81d67.wav	2.2751875	angry		1a6182b020127131ed2e290d8102bc48	что какие тупые	angry	b6c340b7faa7f427579aebc33e2de49a
a8f557c42c8c4106322b981b42b84e71	wavs/a8f557c42c8c4106322b981b42b84e71.wav	6.6	angry		1a6182b020127131ed2e290d8102bc48	сотри все	angry	84ce6a0b750f007175d403b3d6c765b9
4737a50544765108bdf2f4bc54a24f48	wavs/4737a50544765108bdf2f4bc54a24f48.wav	5.6	angry		f22aa5a9a21f946cfaaeebebd061e348	ты что глупый	angry	0827c44ddea616340cdbdc17145395c9
a8f557c42c8c4106322b981b42b84e71	wavs/a8f557c42c8c4106322b981b42b84e71.wav	6.6	angry		f22aa5a9a21f946cfaaeebebd061e348	сотри все	angry	84ce6a0b750f007175d403b3d6c765b9
e597b7815f525f14dc25c7da5bf81d67	wavs/e597b7815f525f14dc25c7da5bf81d67.wav	2.2751875	angry		f22aa5a9a21f946cfaaeebebd061e348	что какие тупые	angry	b6c340b7faa7f427579aebc33e2de49a
e597b7815f525f14dc25c7da5bf81d67	wavs/e597b7815f525f14dc25c7da5bf81d67.wav	2.2751875	angry		61be595b14b55a874059e627ad327ab3	что какие тупые	angry	b6c340b7faa7f427579aebc33e2de49a
a8f557c42c8c4106322b981b42b84e71	wavs/a8f557c42c8c4106322b981b42b84e71.wav	6.6	angry		61be595b14b55a874059e627ad327ab3	сотри все	angry	84ce6a0b750f007175d403b3d6c765b9
0e2c8c715ad625661ebbb1eb22114ee8	wavs/0e2c8c715ad625661ebbb1eb22114ee8.wav	7.58	angry		0ad1f1ed6f5d46cf00d589e23716b0e7	ты в натуре думай своей петушиной головой нормально я тебя прошу песню мне	angry	81ffef50bdc29bc8c2476901b036967c
06fd2c3e3b7179f6d5a2a4103efa1d53	wavs/06fd2c3e3b7179f6d5a2a4103efa1d53.wav	4.72	angry		0ad1f1ed6f5d46cf00d589e23716b0e7	джой я с афиной разговариваю не с тобой	angry	9413e673bef7a214ede196a4c585dd86
ba9b6c6fe081def982489c7d1c14408e	wavs/ba9b6c6fe081def982489c7d1c14408e.wav	9.02	angry		0ad1f1ed6f5d46cf00d589e23716b0e7	афина ты что только быстро выключить	angry	bfa36273878672efcfe4be0ff90f2d1e
ba9b6c6fe081def982489c7d1c14408e	wavs/ba9b6c6fe081def982489c7d1c14408e.wav	9.02	angry		61be595b14b55a874059e627ad327ab3	афина ты что только быстро выключить	angry	bfa36273878672efcfe4be0ff90f2d1e
0e2c8c715ad625661ebbb1eb22114ee8	wavs/0e2c8c715ad625661ebbb1eb22114ee8.wav	7.58	angry		61be595b14b55a874059e627ad327ab3	ты в натуре думай своей петушиной головой нормально я тебя прошу песню мне	angry	81ffef50bdc29bc8c2476901b036967c
249401dbee112cd065cf38c4c131234f	wavs/249401dbee112cd065cf38c4c131234f.wav	3.46	angry		61be595b14b55a874059e627ad327ab3	сбер ты тупой говорят	angry	b5dbe96048f5456155683763a3129daf
06fd2c3e3b7179f6d5a2a4103efa1d53	wavs/06fd2c3e3b7179f6d5a2a4103efa1d53.wav	4.72	angry		61be595b14b55a874059e627ad327ab3	джой я с афиной разговариваю не с тобой	angry	9413e673bef7a214ede196a4c585dd86
06fd2c3e3b7179f6d5a2a4103efa1d53	wavs/06fd2c3e3b7179f6d5a2a4103efa1d53.wav	4.72	angry		f22aa5a9a21f946cfaaeebebd061e348	джой я с афиной разговариваю не с тобой	angry	9413e673bef7a214ede196a4c585dd86
0e2c8c715ad625661ebbb1eb22114ee8	wavs/0e2c8c715ad625661ebbb1eb22114ee8.wav	7.58	angry		f22aa5a9a21f946cfaaeebebd061e348	ты в натуре думай своей петушиной головой нормально я тебя прошу песню мне	angry	81ffef50bdc29bc8c2476901b036967c
ba9b6c6fe081def982489c7d1c14408e	wavs/ba9b6c6fe081def982489c7d1c14408e.wav	9.02	angry		f22aa5a9a21f946cfaaeebebd061e348	афина ты что только быстро выключить	angry	bfa36273878672efcfe4be0ff90f2d1e
8d7780f032ffd5769c2e196f4dcd35f1	wavs/8d7780f032ffd5769c2e196f4dcd35f1.wav	6.34	angry		61be595b14b55a874059e627ad327ab3	афина выйди пожалуйста из этой программы	angry	8e0355bd56a0b6c61112c22e8d26887f
6e786e3427575dca3c2fcc14cb8697b8	wavs/6e786e3427575dca3c2fcc14cb8697b8.wav	4.3881875	angry		61be595b14b55a874059e627ad327ab3	повтори за мной слово кобелек	angry	fe685bff77afbced4d33ef8adee57986
0f94f562a18658dbf83d9fc1b445e2e6	wavs/0f94f562a18658dbf83d9fc1b445e2e6.wav	1.81075	angry		61be595b14b55a874059e627ad327ab3	fuck	angry	97de54e85b3d683a62dd17e7260633ef
3103abcd954aababd3ad7604cf294087	wavs/3103abcd954aababd3ad7604cf294087.wav	7.38	angry		61be595b14b55a874059e627ad327ab3	дракон у тебя где okko почему оно не включается	angry	59a4417a0292520ca8f0e1d1984a1843
8d7780f032ffd5769c2e196f4dcd35f1	wavs/8d7780f032ffd5769c2e196f4dcd35f1.wav	6.34	angry		f22aa5a9a21f946cfaaeebebd061e348	афина выйди пожалуйста из этой программы	angry	8e0355bd56a0b6c61112c22e8d26887f
3103abcd954aababd3ad7604cf294087	wavs/3103abcd954aababd3ad7604cf294087.wav	7.38	angry		f22aa5a9a21f946cfaaeebebd061e348	дракон у тебя где okko почему оно не включается	angry	59a4417a0292520ca8f0e1d1984a1843
36372fc77151153c19d2f1447f05ed32	wavs/36372fc77151153c19d2f1447f05ed32.wav	4.1095625	angry		f22aa5a9a21f946cfaaeebebd061e348	салют сделай лампу потише	angry	0caaf8d20a00e103092e8cb945aa29a8
0f94f562a18658dbf83d9fc1b445e2e6	wavs/0f94f562a18658dbf83d9fc1b445e2e6.wav	1.81075	angry		f22aa5a9a21f946cfaaeebebd061e348	fuck	angry	97de54e85b3d683a62dd17e7260633ef
f2518628916f891cc539308894a675b9	wavs/f2518628916f891cc539308894a675b9.wav	3.54	angry		5a12fc5ad750e16e0954847203928ae2	когда был открыт идиот	angry	64715bbf377bb28aa684b121667fafc2
f2518628916f891cc539308894a675b9	wavs/f2518628916f891cc539308894a675b9.wav	3.54	angry		1a6182b020127131ed2e290d8102bc48	когда был открыт идиот	angry	64715bbf377bb28aa684b121667fafc2
8c126ae20b174ee0ea9990811f6c818c	wavs/8c126ae20b174ee0ea9990811f6c818c.wav	4.54	angry		61be595b14b55a874059e627ad327ab3	она глупая	angry	37579748755a581be797117a76296188
f2518628916f891cc539308894a675b9	wavs/f2518628916f891cc539308894a675b9.wav	3.54	angry		f22aa5a9a21f946cfaaeebebd061e348	когда был открыт идиот	angry	64715bbf377bb28aa684b121667fafc2
50f8d55c9a5236bbb2573b23c7ec666b	wavs/50f8d55c9a5236bbb2573b23c7ec666b.wav	2.5538125	angry		61be595b14b55a874059e627ad327ab3	устраните ошибку	angry	9d66abf513812f65ea7f369107f30eb4
8c126ae20b174ee0ea9990811f6c818c	wavs/8c126ae20b174ee0ea9990811f6c818c.wav	4.54	angry		5a12fc5ad750e16e0954847203928ae2	она глупая	angry	37579748755a581be797117a76296188
ba122d3ecea2e89f9dca1beb81cb2d42	wavs/ba122d3ecea2e89f9dca1beb81cb2d42.wav	5.52	angry		1a6182b020127131ed2e290d8102bc48	джой хватит позови афину	angry	568ba1d9f22bb2f8ecc37a67c3deecd2
8f98668a37a170eb77cea468aef61c63	wavs/8f98668a37a170eb77cea468aef61c63.wav	4.76	angry		f22aa5a9a21f946cfaaeebebd061e348	я тебя не люблю я тебя обожаю	angry	2c21357902fa17ddd6cc8256cf58d37f
0d93612a931f15b0afa4d0a0172bddff	wavs/0d93612a931f15b0afa4d0a0172bddff.wav	2.693125	angry		61be595b14b55a874059e627ad327ab3	shoppe высрались	angry	7ef97e6ad1b88afc4863fc7ac99fb879
0d93612a931f15b0afa4d0a0172bddff	wavs/0d93612a931f15b0afa4d0a0172bddff.wav	2.693125	angry		07565ca632cdc4ea59b13516d13ab0c2	shoppe высрались	angry	7ef97e6ad1b88afc4863fc7ac99fb879
e4189539a25255f23d317c8f2475c29d	wavs/e4189539a25255f23d317c8f2475c29d.wav	5.44	angry		07565ca632cdc4ea59b13516d13ab0c2	пошел в опу	angry	5cd4a9188abbfb120aaff8c402d70cb9
